shape,timestamps,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,DAY_TYPE,MISSING_DATA
"LINESTRING (-8.585649 41.148477, -8.585712 41.148954, -8.587035 41.14908, -8.588025 41.149404, -8.588412 41.14863, -8.589015 41.147325, -8.589051 41.147226, -8.589042 41.14719, -8.58825 41.147217, -8.587179 41.147271, -8.58618 41.147001, -8.584659 41.146578, -8.583597 41.145687, -8.582472 41.144904, -8.580816 41.14503, -8.57961 41.145651, -8.579367 41.145876, -8.578926 41.146101, -8.580159 41.147154, -8.578926 41.148999, -8.579088 41.151069, -8.581302 41.15304, -8.583075 41.155659, -8.582427 41.158908, -8.581086 41.162436, -8.5824 41.165289, -8.585541 41.166711, -8.587188 41.167188, -8.588484 41.167953, -8.590086 41.168862, -8.591922 41.17005, -8.593569 41.171202, -8.594775 41.172777, -8.59365 41.175576, -8.593164 41.178996, -8.593281 41.183073, -8.594694 41.187402, -8.593191 41.191209, -8.590734 41.194647, -8.588061 41.197689, -8.586234 41.1993, -8.588241 41.198436, -8.59167 41.197356, -8.595675 41.197194, -8.600625 41.198805, -8.606439 41.200155, -8.612892 41.201244, -8.618877 41.203134, -8.624286 41.205492, -8.629677 41.207247, -8.635455 41.206464, -8.641224 41.204772, -8.647038 41.203341, -8.652942 41.202387, -8.658054 41.200731, -8.662374 41.197608, -8.665884 41.194458, -8.667306 41.19057, -8.669718 41.187411, -8.673219 41.186772, -8.675568 41.184675, -8.677422 41.184171, -8.677818 41.184882, -8.677926 41.185116, -8.678376 41.185881, -8.678358 41.186205, -8.677089 41.186619, -8.675784 41.187159, -8.674416 41.187726, -8.674317 41.18778, -8.674263 41.187825, -8.674326 41.187924, -8.674317 41.18787, -8.674353 41.187807, -8.674353 41.187807, -8.674353 41.187798, -8.674353 41.187798, -8.674353 41.187807, -8.674353 41.187798, -8.674353 41.187789, -8.674344 41.187798, -8.674344 41.187807, -8.674362 41.187816, -8.674362 41.187834, -8.674362 41.187816, -8.674362 41.187798, -8.674389 41.187798, -8.674416 41.187798, -8.674443 41.187798, -8.674425 41.187798, -8.674398 41.187807, -8.674353 41.187816, -8.674344 41.187816, -8.674344 41.187816, -8.674362 41.187816, -8.674389 41.187825, -8.674389 41.187825, -8.674362 41.187825, -8.674344 41.187807, -8.674362 41.187789, -8.674371 41.187798, -8.674371 41.187807, -8.674344 41.187807, -8.674326 41.187789, -8.674317 41.187789, -8.674344 41.187807, -8.674371 41.187816, -8.674407 41.187816, -8.674425 41.187807, -8.674416 41.187798, -8.674398 41.187789, -8.674398 41.187789, -8.674407 41.18778, -8.67438 41.18778, -8.674371 41.187789, -8.674371 41.187807, -8.674371 41.187807, -8.67438 41.187816, -8.674389 41.187816, -8.674407 41.187825, -8.674416 41.187816, -8.674416 41.187816, -8.674416 41.187825, -8.674398 41.187816, -8.67438 41.187807, -8.67438 41.187789, -8.67438 41.18778, -8.674389 41.187798, -8.674398 41.187807, -8.674407 41.187807, -8.674407 41.187816, -8.674407 41.187825, -8.674389 41.187825, -8.67438 41.187843, -8.674362 41.187843, -8.674362 41.187834, -8.67438 41.187816, -8.674389 41.187807, -8.67438 41.187816, -8.674398 41.187816, -8.674407 41.187816, -8.674389 41.187816, -8.674371 41.187816, -8.67438 41.187816, -8.674398 41.187816, -8.674407 41.187816, -8.674398 41.187825, -8.674461 41.18778, -8.674461 41.187789, -8.674461 41.18778, -8.674461 41.187789, -8.674461 41.187789, -8.674461 41.187798, -8.674461 41.187798, -8.674452 41.187789, -8.674434 41.18778, -8.674434 41.18778, -8.674434 41.18778, -8.674443 41.18778, -8.674443 41.187798, -8.674452 41.187807, -8.674461 41.187825, -8.67447 41.187834, -8.674479 41.187843, -8.674497 41.187852, -8.674515 41.187852, -8.674524 41.187852, -8.674524 41.187843, -8.674515 41.187834, -8.674497 41.187825, -8.674488 41.187816, -8.674479 41.187807, -8.67447 41.187798, -8.674452 41.187789, -8.674443 41.18778, -8.674452 41.18778, -8.674452 41.18778, -8.674461 41.187789, -8.674461 41.187807, -8.674461 41.187807, -8.674452 41.187816, -8.674452 41.187816, -8.674461 41.187816, -8.67447 41.187807, -8.674461 41.187807, -8.674461 41.187798, -8.674452 41.187798, -8.674443 41.187789, -8.674443 41.187789, -8.674443 41.187789, -8.674443 41.18778, -8.674443 41.187771, -8.674452 41.18778, -8.674452 41.187789, -8.674452 41.187789, -8.674452 41.187789, -8.674452 41.187789, -8.674443 41.187789, -8.674434 41.187789, -8.674434 41.187789, -8.674443 41.187789, -8.674443 41.187798, -8.674443 41.187798, -8.674452 41.187807, -8.674461 41.187816, -8.674461 41.187816, -8.674461 41.187807, -8.674461 41.187816, -8.67447 41.187816, -8.674479 41.187816, -8.67447 41.187816, -8.674461 41.187807, -8.674452 41.187789, -8.674443 41.187798, -8.674425 41.187789, -8.674416 41.18778, -8.674416 41.18778, -8.674443 41.187789, -8.674461 41.187789, -8.674452 41.18778, -8.674443 41.18778, -8.674443 41.187771, -8.674461 41.18778, -8.674461 41.18778, -8.674461 41.187789, -8.674461 41.187789, -8.674488 41.187807, -8.674488 41.187798, -8.674488 41.187798, -8.67447 41.187798, -8.674479 41.187798, -8.674461 41.187789, -8.674461 41.187798, -8.674452 41.187798, -8.674434 41.187789, -8.674407 41.18778, -8.674416 41.187789, -8.674398 41.187771, -8.67438 41.187762, -8.674389 41.187762, -8.67438 41.187744, -8.674398 41.187753, -8.674416 41.187753, -8.674434 41.187771, -8.674425 41.187771, -8.674434 41.18778, -8.674434 41.18778, -8.674452 41.187789, -8.674461 41.18778, -8.674479 41.187789, -8.674479 41.187789, -8.67447 41.187789, -8.674461 41.187798, -8.674434 41.18778, -8.674407 41.18778, -8.67438 41.187762, -8.674398 41.187771, -8.674416 41.18778, -8.674443 41.187789, -8.674479 41.187789, -8.674488 41.187789, -8.674506 41.187807, -8.674497 41.187807, -8.674497 41.187798, -8.674497 41.187798, -8.674488 41.187798, -8.674488 41.187789, -8.674488 41.187789, -8.674488 41.187798, -8.67447 41.187789, -8.674488 41.18778, -8.674479 41.187771, -8.674497 41.187771, -8.674497 41.187771, -8.674479 41.187771, -8.674461 41.18778, -8.674452 41.187789, -8.674452 41.187789, -8.674479 41.187798, -8.674479 41.187789, -8.67447 41.18778, -8.67447 41.18778, -8.674461 41.18778, -8.67447 41.18778, -8.67447 41.18778, -8.674479 41.187789, -8.674488 41.187807, -8.674479 41.187807, -8.674461 41.187798, -8.674452 41.18778, -8.67447 41.187771, -8.674497 41.18778, -8.674506 41.187771, -8.674515 41.18778, -8.674515 41.18778, -8.674515 41.187789, -8.674515 41.187798, -8.674497 41.187789, -8.67447 41.187789, -8.674452 41.18778, -8.674443 41.18778, -8.674434 41.187771, -8.674434 41.187762, -8.674425 41.187753, -8.674434 41.187753, -8.674443 41.187753, -8.674461 41.187762, -8.67447 41.187771, -8.67447 41.187771, -8.67447 41.18778, -8.674461 41.187771, -8.674452 41.187771, -8.674452 41.187771, -8.674443 41.187771, -8.674434 41.187771, -8.674425 41.187762, -8.674425 41.187762, -8.674452 41.187771, -8.67447 41.187771, -8.674479 41.187771, -8.674479 41.187762, -8.674479 41.187771, -8.67447 41.187771, -8.674461 41.18778, -8.674452 41.18778, -8.674452 41.187771, -8.674452 41.18778, -8.674416 41.187762, -8.675181 41.18742, -8.675559 41.18751, -8.675379 41.188356, -8.675523 41.188374, -8.675532 41.188365, -8.676234 41.187942, -8.678277 41.188995, -8.68059 41.189013, -8.681697 41.189832, -8.681814 41.190192, -8.680302 41.19147, -8.678403 41.19021, -8.675901 41.189616, -8.675136 41.189454, -8.673552 41.189229, -8.671122 41.188896, -8.669079 41.187366, -8.666883 41.188122, -8.667036 41.190588, -8.665767 41.194062, -8.662617 41.197257, -8.658945 41.199876, -8.654418 41.202054, -8.648991 41.202918, -8.644122 41.203881, -8.638974 41.205231, -8.633466 41.206833, -8.627742 41.206779, -8.622585 41.204646, -8.617257 41.202342, -8.611659 41.200866, -8.605845 41.199831, -8.600292 41.198571, -8.595702 41.197068, -8.59176 41.196474, -8.591031 41.194701, -8.591958 41.193504, -8.592192 41.192811, -8.592516 41.192118, -8.592831 41.191614, -8.593119 41.191254)","1412611978, 1412611993, 1412612008, 1412612023, 1412612038, 1412612053, 1412612068, 1412612083, 1412612098, 1412612113, 1412612128, 1412612143, 1412612158, 1412612173, 1412612188, 1412612203, 1412612218, 1412612233, 1412612248, 1412612263, 1412612278, 1412612293, 1412612308, 1412612323, 1412612338, 1412612353, 1412612368, 1412612383, 1412612398, 1412612413, 1412612428, 1412612443, 1412612458, 1412612473, 1412612488, 1412612503, 1412612518, 1412612533, 1412612548, 1412612563, 1412612578, 1412612593, 1412612608, 1412612623, 1412612638, 1412612653, 1412612668, 1412612683, 1412612698, 1412612713, 1412612728, 1412612743, 1412612758, 1412612773, 1412612788, 1412612803, 1412612818, 1412612833, 1412612848, 1412612863, 1412612878, 1412612893, 1412612908, 1412612923, 1412612938, 1412612953, 1412612968, 1412612983, 1412612998, 1412613013, 1412613028, 1412613043, 1412613058, 1412613073, 1412613088, 1412613103, 1412613118, 1412613133, 1412613148, 1412613163, 1412613178, 1412613193, 1412613208, 1412613223, 1412613238, 1412613253, 1412613268, 1412613283, 1412613298, 1412613313, 1412613328, 1412613343, 1412613358, 1412613373, 1412613388, 1412613403, 1412613418, 1412613433, 1412613448, 1412613463, 1412613478, 1412613493, 1412613508, 1412613523, 1412613538, 1412613553, 1412613568, 1412613583, 1412613598, 1412613613, 1412613628, 1412613643, 1412613658, 1412613673, 1412613688, 1412613703, 1412613718, 1412613733, 1412613748, 1412613763, 1412613778, 1412613793, 1412613808, 1412613823, 1412613838, 1412613853, 1412613868, 1412613883, 1412613898, 1412613913, 1412613928, 1412613943, 1412613958, 1412613973, 1412613988, 1412614003, 1412614018, 1412614033, 1412614048, 1412614063, 1412614078, 1412614093, 1412614108, 1412614123, 1412614138, 1412614153, 1412614168, 1412614183, 1412614198, 1412614213, 1412614228, 1412614243, 1412614258, 1412614273, 1412614288, 1412614303, 1412614318, 1412614333, 1412614348, 1412614363, 1412614378, 1412614393, 1412614408, 1412614423, 1412614438, 1412614453, 1412614468, 1412614483, 1412614498, 1412614513, 1412614528, 1412614543, 1412614558, 1412614573, 1412614588, 1412614603, 1412614618, 1412614633, 1412614648, 1412614663, 1412614678, 1412614693, 1412614708, 1412614723, 1412614738, 1412614753, 1412614768, 1412614783, 1412614798, 1412614813, 1412614828, 1412614843, 1412614858, 1412614873, 1412614888, 1412614903, 1412614918, 1412614933, 1412614948, 1412614963, 1412614978, 1412614993, 1412615008, 1412615023, 1412615038, 1412615053, 1412615068, 1412615083, 1412615098, 1412615113, 1412615128, 1412615143, 1412615158, 1412615173, 1412615188, 1412615203, 1412615218, 1412615233, 1412615248, 1412615263, 1412615278, 1412615293, 1412615308, 1412615323, 1412615338, 1412615353, 1412615368, 1412615383, 1412615398, 1412615413, 1412615428, 1412615443, 1412615458, 1412615473, 1412615488, 1412615503, 1412615518, 1412615533, 1412615548, 1412615563, 1412615578, 1412615593, 1412615608, 1412615623, 1412615638, 1412615653, 1412615668, 1412615683, 1412615698, 1412615713, 1412615728, 1412615743, 1412615758, 1412615773, 1412615788, 1412615803, 1412615818, 1412615833, 1412615848, 1412615863, 1412615878, 1412615893, 1412615908, 1412615923, 1412615938, 1412615953, 1412615968, 1412615983, 1412615998, 1412616013, 1412616028, 1412616043, 1412616058, 1412616073, 1412616088, 1412616103, 1412616118, 1412616133, 1412616148, 1412616163, 1412616178, 1412616193, 1412616208, 1412616223, 1412616238, 1412616253, 1412616268, 1412616283, 1412616298, 1412616313, 1412616328, 1412616343, 1412616358, 1412616373, 1412616388, 1412616403, 1412616418, 1412616433, 1412616448, 1412616463, 1412616478, 1412616493, 1412616508, 1412616523, 1412616538, 1412616553, 1412616568, 1412616583, 1412616598, 1412616613, 1412616628, 1412616643, 1412616658, 1412616673, 1412616688, 1412616703, 1412616718, 1412616733, 1412616748, 1412616763, 1412616778, 1412616793, 1412616808, 1412616823, 1412616838, 1412616853, 1412616868, 1412616883, 1412616898, 1412616913, 1412616928, 1412616943, 1412616958, 1412616973, 1412616988, 1412617003, 1412617018, 1412617033, 1412617048, 1412617063, 1412617078, 1412617093, 1412617108, 1412617123, 1412617138, 1412617153, 1412617168, 1412617183, 1412617198, 1412617213, 1412617228, 1412617243, 1412617258, 1412617273, 1412617288, 1412617303, 1412617318, 1412617333, 1412617348, 1412617363, 1412617378, 1412617393, 1412617408, 1412617423, 1412617438, 1412617453, 1412617468, 1412617483, 1412617498",T174,C,NA,NA,20000624,A,False
"LINESTRING (-8.663769 41.160492, -8.664138 41.160348, -8.664147 41.159817, -8.663517 41.15898, -8.66349 41.158944, -8.663418 41.158854, -8.66232 41.159142, -8.660421 41.159898, -8.658657 41.160591, -8.657433 41.161176, -8.65611 41.161869, -8.655705 41.162076, -8.655696 41.162076, -8.655507 41.162184, -8.654103 41.162013, -8.652762 41.161779, -8.651826 41.161626, -8.65161 41.16159, -8.65161 41.16159)","1412617220, 1412617235, 1412617250, 1412617265, 1412617280, 1412617295, 1412617310, 1412617325, 1412617340, 1412617355, 1412617370, 1412617385, 1412617400, 1412617415, 1412617430, 1412617445, 1412617460, 1412617475, 1412617490",T175,A,49729,NA,20000453,A,False
"LINESTRING (-8.604576 41.158602, -8.604612 41.158719, -8.604594 41.158791)","1412617459, 1412617474, 1412617489",T176,C,NA,NA,20000488,A,False
"LINESTRING (-8.619867 41.148036, -8.619885 41.148036, -8.620218 41.147676, -8.621433 41.147505, -8.621559 41.147505, -8.621577 41.147505, -8.622081 41.147631, -8.623062 41.147901)","1412617383, 1412617398, 1412617413, 1412617428, 1412617443, 1412617458, 1412617473, 1412617488",T177,B,NA,18,20000163,A,False
"LINESTRING (-8.674092 41.15385, -8.67411 41.153805, -8.673912 41.154318, -8.67339 41.154741, -8.673192 41.15484, -8.672058 41.1552, -8.670294 41.156046, -8.667954 41.156964, -8.665686 41.157855, -8.664768 41.158278, -8.664795 41.158278, -8.665002 41.158422, -8.665992 41.159511, -8.66691 41.16078, -8.666703 41.161491, -8.664543 41.161896, -8.6634 41.162562, -8.663382 41.162562, -8.663229 41.162967, -8.663121 41.163399, -8.66313 41.163399, -8.663121 41.16339, -8.66313 41.163399, -8.66313 41.163399, -8.66313 41.163399, -8.662986 41.163615, -8.662239 41.164497, -8.661357 41.16555, -8.660646 41.166333, -8.66061 41.166396, -8.659791 41.167413, -8.659224 41.168088, -8.659134 41.168196, -8.6589 41.168457, -8.65872 41.168673, -8.658558 41.168853, -8.658513 41.16888, -8.658513 41.168898, -8.658441 41.169033, -8.659719 41.169726, -8.661483 41.171121, -8.662608 41.172561, -8.662068 41.173902, -8.66187 41.174811, -8.661771 41.174937, -8.661654 41.175009, -8.661591 41.175045, -8.661573 41.175045, -8.661528 41.175072, -8.661429 41.175108, -8.661411 41.175099, -8.661393 41.175117, -8.66124 41.175198, -8.661204 41.175234, -8.661213 41.175243, -8.661186 41.175261, -8.661123 41.175279, -8.66106 41.175306, -8.661024 41.175324, -8.660961 41.17536, -8.660925 41.17545, -8.661033 41.175621, -8.661033 41.17563, -8.661042 41.175639, -8.66106 41.175639, -8.661069 41.17563, -8.661078 41.17563, -8.661069 41.175639, -8.661069 41.175639, -8.661105 41.175684, -8.661258 41.175846, -8.661267 41.175855)","1412616424, 1412616439, 1412616454, 1412616469, 1412616484, 1412616499, 1412616514, 1412616529, 1412616544, 1412616559, 1412616574, 1412616589, 1412616604, 1412616619, 1412616634, 1412616649, 1412616664, 1412616679, 1412616694, 1412616709, 1412616724, 1412616739, 1412616754, 1412616769, 1412616784, 1412616799, 1412616814, 1412616829, 1412616844, 1412616859, 1412616874, 1412616889, 1412616904, 1412616919, 1412616934, 1412616949, 1412616964, 1412616979, 1412616994, 1412617009, 1412617024, 1412617039, 1412617054, 1412617069, 1412617084, 1412617099, 1412617114, 1412617129, 1412617144, 1412617159, 1412617174, 1412617189, 1412617204, 1412617219, 1412617234, 1412617249, 1412617264, 1412617279, 1412617294, 1412617309, 1412617324, 1412617339, 1412617354, 1412617369, 1412617384, 1412617399, 1412617414, 1412617429, 1412617444, 1412617459, 1412617474, 1412617489",T178,B,NA,40,20000261,A,False
"LINESTRING (-8.602875 41.179635, -8.602866 41.179635, -8.602884 41.179635, -8.603478 41.17977, -8.603703 41.17986, -8.603748 41.179869, -8.60373 41.17986, -8.60418 41.179995, -8.604297 41.180049, -8.604333 41.180067, -8.604324 41.180067, -8.604315 41.180058, -8.604333 41.180085, -8.604333 41.18013, -8.604315 41.180166, -8.604297 41.180139, -8.604297 41.180085, -8.604333 41.180058, -8.604333 41.18004, -8.604315 41.18004, -8.604324 41.180049, -8.604342 41.180049, -8.60436 41.180058, -8.604585 41.180121, -8.605215 41.180157, -8.605458 41.179599, -8.605728 41.179185, -8.606016 41.178879, -8.607033 41.177808, -8.607942 41.176935, -8.608347 41.175792, -8.608482 41.175423, -8.607312 41.175198, -8.606727 41.174856, -8.606043 41.17419, -8.606025 41.174163, -8.605971 41.174001, -8.60535 41.172624, -8.605467 41.171499, -8.604477 41.171247, -8.604342 41.171256, -8.604342 41.171238, -8.60418 41.171283, -8.603811 41.171346, -8.602326 41.171256, -8.600535 41.171166, -8.59887 41.171328, -8.597223 41.171652, -8.595387 41.171841, -8.593839 41.171211, -8.592318 41.170158, -8.590266 41.168844, -8.587809 41.167395, -8.584614 41.166549, -8.581941 41.164398, -8.5815 41.161212, -8.582607 41.158854, -8.583291 41.156577, -8.582679 41.154102, -8.582526 41.152617, -8.582238 41.15151, -8.58348 41.150781, -8.583876 41.149755, -8.584182 41.148828, -8.584479 41.147901, -8.584983 41.146965, -8.5851 41.146731, -8.586423 41.147145, -8.586648 41.147613, -8.586081 41.14836, -8.585919 41.148801)","1412616445, 1412616460, 1412616475, 1412616490, 1412616505, 1412616520, 1412616535, 1412616550, 1412616565, 1412616580, 1412616595, 1412616610, 1412616625, 1412616640, 1412616655, 1412616670, 1412616685, 1412616700, 1412616715, 1412616730, 1412616745, 1412616760, 1412616775, 1412616790, 1412616805, 1412616820, 1412616835, 1412616850, 1412616865, 1412616880, 1412616895, 1412616910, 1412616925, 1412616940, 1412616955, 1412616970, 1412616985, 1412617000, 1412617015, 1412617030, 1412617045, 1412617060, 1412617075, 1412617090, 1412617105, 1412617120, 1412617135, 1412617150, 1412617165, 1412617180, 1412617195, 1412617210, 1412617225, 1412617240, 1412617255, 1412617270, 1412617285, 1412617300, 1412617315, 1412617330, 1412617345, 1412617360, 1412617375, 1412617390, 1412617405, 1412617420, 1412617435, 1412617450, 1412617465, 1412617480, 1412617495",T179,B,NA,49,20000452,A,False
"LINESTRING (-8.60517 41.149647, -8.60517 41.149638, -8.605989 41.1498, -8.606475 41.149917, -8.607024 41.150034, -8.60706 41.15007, -8.607087 41.150097, -8.607096 41.150097, -8.607078 41.150088, -8.607447 41.149818, -8.607978 41.148729, -8.608626 41.147631, -8.609445 41.147505, -8.610444 41.147847, -8.610471 41.14791, -8.610507 41.147901, -8.611389 41.147559)","1412617253, 1412617268, 1412617283, 1412617298, 1412617313, 1412617328, 1412617343, 1412617358, 1412617373, 1412617388, 1412617403, 1412617418, 1412617433, 1412617448, 1412617463, 1412617478, 1412617493",T180,C,NA,NA,20000403,A,False
"LINESTRING (-8.628345 41.157531, -8.628318 41.157513, -8.628084 41.157684, -8.627958 41.157675, -8.627319 41.157639, -8.626122 41.157432, -8.625258 41.15727, -8.625132 41.157225, -8.624961 41.15718, -8.625186 41.156334, -8.625294 41.155857, -8.624925 41.155533, -8.623674 41.155632, -8.623566 41.155686, -8.622792 41.15583, -8.621532 41.156055, -8.620956 41.155677, -8.619876 41.155443, -8.619264 41.155353, -8.619246 41.155353, -8.619228 41.155362, -8.618184 41.155119, -8.615979 41.154741, -8.614224 41.154372, -8.613693 41.1543, -8.613441 41.154228, -8.613387 41.15421, -8.61327 41.153841, -8.613054 41.15376, -8.612379 41.153751, -8.612028 41.154093, -8.611992 41.15457, -8.611983 41.154867, -8.611992 41.155029, -8.61192 41.155614, -8.611893 41.156658, -8.612532 41.157261, -8.612208 41.158179, -8.612226 41.15826, -8.612226 41.15826, -8.612208 41.158269, -8.612145 41.158494, -8.612073 41.158827, -8.612073 41.158836, -8.612064 41.158944, -8.611992 41.159178, -8.611929 41.159376, -8.611893 41.159448, -8.611839 41.1597, -8.611803 41.159745, -8.61174 41.160114, -8.611704 41.160348, -8.611686 41.160465, -8.611668 41.160465, -8.611677 41.160483, -8.611605 41.160816, -8.611578 41.160924, -8.611569 41.160933, -8.61156 41.160933, -8.611578 41.160942, -8.611569 41.160996, -8.611407 41.161779, -8.611209 41.162616, -8.611092 41.163363, -8.611047 41.163444, -8.611056 41.163408, -8.611074 41.163408, -8.611074 41.163417, -8.611092 41.163426, -8.611092 41.163435, -8.611083 41.163444, -8.611074 41.163444, -8.611056 41.163444, -8.611029 41.16348, -8.611029 41.163462, -8.611065 41.163588, -8.611029 41.164425, -8.611011 41.165343, -8.610975 41.165568, -8.610984 41.165559, -8.610975 41.165532, -8.610975 41.165541, -8.610975 41.165532, -8.610975 41.165487, -8.610975 41.165478, -8.610984 41.165523, -8.611002 41.165532, -8.611011 41.165523, -8.611002 41.165505, -8.610975 41.165532, -8.610975 41.165568, -8.610993 41.165568, -8.610975 41.165559, -8.610993 41.165568, -8.611011 41.165577, -8.610939 41.166162, -8.610885 41.167233, -8.610075 41.168286, -8.608545 41.169474, -8.607924 41.169987, -8.608347 41.170635, -8.608374 41.170644, -8.608707 41.171391, -8.609229 41.172723, -8.608293 41.173164, -8.606781 41.173425, -8.606106 41.17356, -8.606043 41.173569, -8.606043 41.173578, -8.606043 41.173587)","1412615860, 1412615875, 1412615890, 1412615905, 1412615920, 1412615935, 1412615950, 1412615965, 1412615980, 1412615995, 1412616010, 1412616025, 1412616040, 1412616055, 1412616070, 1412616085, 1412616100, 1412616115, 1412616130, 1412616145, 1412616160, 1412616175, 1412616190, 1412616205, 1412616220, 1412616235, 1412616250, 1412616265, 1412616280, 1412616295, 1412616310, 1412616325, 1412616340, 1412616355, 1412616370, 1412616385, 1412616400, 1412616415, 1412616430, 1412616445, 1412616460, 1412616475, 1412616490, 1412616505, 1412616520, 1412616535, 1412616550, 1412616565, 1412616580, 1412616595, 1412616610, 1412616625, 1412616640, 1412616655, 1412616670, 1412616685, 1412616700, 1412616715, 1412616730, 1412616745, 1412616760, 1412616775, 1412616790, 1412616805, 1412616820, 1412616835, 1412616850, 1412616865, 1412616880, 1412616895, 1412616910, 1412616925, 1412616940, 1412616955, 1412616970, 1412616985, 1412617000, 1412617015, 1412617030, 1412617045, 1412617060, 1412617075, 1412617090, 1412617105, 1412617120, 1412617135, 1412617150, 1412617165, 1412617180, 1412617195, 1412617210, 1412617225, 1412617240, 1412617255, 1412617270, 1412617285, 1412617300, 1412617315, 1412617330, 1412617345, 1412617360, 1412617375, 1412617390, 1412617405, 1412617420, 1412617435, 1412617450, 1412617465, 1412617480, 1412617495",T181,B,NA,13,20000235,A,False
"LINESTRING (-8.604036 41.161212, -8.604099 41.161113)","1412617473, 1412617488",T182,B,NA,38,20000464,A,False
"LINESTRING (-8.614143 41.178186, -8.614116 41.178123, -8.614116 41.178096)","1412617464, 1412617479, 1412617494",T183,C,NA,NA,20000276,A,False
"LINESTRING (-8.606466 41.14458, -8.606439 41.144589, -8.606457 41.144589, -8.606511 41.144625, -8.607051 41.144904, -8.607429 41.145507, -8.607069 41.146047, -8.606997 41.146326, -8.607015 41.14638, -8.606961 41.146479, -8.606853 41.146812, -8.607366 41.14719, -8.608554 41.14737, -8.60949 41.147622, -8.610408 41.147793, -8.611605 41.147865, -8.613108 41.148135, -8.621703 41.147559, -8.622081 41.14764, -8.622522 41.147748, -8.622531 41.147784, -8.62254 41.147811, -8.624124 41.148189, -8.625501 41.148909, -8.625816 41.150124, -8.62587 41.150466, -8.62596 41.150709, -8.626005 41.150736, -8.625978 41.150934, -8.625915 41.150961, -8.625897 41.15097, -8.625888 41.151015, -8.625879 41.150979, -8.625807 41.151195, -8.625753 41.151312, -8.625897 41.151717, -8.625924 41.151735, -8.625969 41.151735, -8.625951 41.151744, -8.625996 41.151906, -8.625987 41.15196, -8.626131 41.152401, -8.626167 41.152509, -8.62677 41.15259, -8.628129 41.1525, -8.629722 41.152518, -8.63019 41.152563, -8.630352 41.152599, -8.631513 41.152635, -8.632782 41.152689, -8.633646 41.152617, -8.634294 41.152554, -8.634969 41.152437, -8.636031 41.152491, -8.636787 41.152671, -8.63703 41.152707, -8.637066 41.152725, -8.637957 41.152905, -8.639586 41.153292, -8.64 41.153409, -8.640567 41.153553, -8.640585 41.153562, -8.640981 41.153661, -8.641503 41.15385, -8.641584 41.153868, -8.642556 41.154102, -8.643258 41.154336, -8.643276 41.154435, -8.643528 41.154534, -8.644959 41.15457, -8.646966 41.154282, -8.647515 41.154246, -8.647641 41.154264, -8.64828 41.1543, -8.648757 41.1543, -8.648901 41.154318, -8.649459 41.154309, -8.649657 41.154363, -8.64981 41.154363)","1412616274, 1412616289, 1412616304, 1412616319, 1412616334, 1412616349, 1412616364, 1412616379, 1412616394, 1412616409, 1412616424, 1412616439, 1412616454, 1412616469, 1412616484, 1412616499, 1412616514, 1412616529, 1412616544, 1412616559, 1412616574, 1412616589, 1412616604, 1412616619, 1412616634, 1412616649, 1412616664, 1412616679, 1412616694, 1412616709, 1412616724, 1412616739, 1412616754, 1412616769, 1412616784, 1412616799, 1412616814, 1412616829, 1412616844, 1412616859, 1412616874, 1412616889, 1412616904, 1412616919, 1412616934, 1412616949, 1412616964, 1412616979, 1412616994, 1412617009, 1412617024, 1412617039, 1412617054, 1412617069, 1412617084, 1412617099, 1412617114, 1412617129, 1412617144, 1412617159, 1412617174, 1412617189, 1412617204, 1412617219, 1412617234, 1412617249, 1412617264, 1412617279, 1412617294, 1412617309, 1412617324, 1412617339, 1412617354, 1412617369, 1412617384, 1412617399, 1412617414, 1412617429, 1412617444",T184,B,NA,9,20000250,A,False
